date,value,series_code,series_slug,series_name
22/03/2017,3.0939,1,cambio,Taxa de cambio
23/03/2017,3.1248,1,cambio,Taxa de cambio
24/03/2017,3.1282,1,cambio,Taxa de cambio
27/03/2017,3.1256,1,cambio,Taxa de cambio
28/03/2017,3.1303,1,cambio,Taxa de cambio
29/03/2017,3.1229,1,cambio,Taxa de cambio
30/03/2017,3.1247,1,cambio,Taxa de cambio
31/03/2017,3.1684,1,cambio,Taxa de cambio
03/04/2017,3.1167,1,cambio,Taxa de cambio
04/04/2017,3.1231,1,cambio,Taxa de cambio
05/04/2017,3.0923,1,cambio,Taxa de cambio
06/04/2017,3.1160,1,cambio,Taxa de cambio
07/04/2017,3.1302,1,cambio,Taxa de cambio
10/04/2017,3.1409,1,cambio,Taxa de cambio
11/04/2017,3.1424,1,cambio,Taxa de cambio
12/04/2017,3.1463,1,cambio,Taxa de cambio
13/04/2017,3.1269,1,cambio,Taxa de cambio
17/04/2017,3.1036,1,cambio,Taxa de cambio
18/04/2017,3.0958,1,cambio,Taxa de cambio
19/04/2017,3.1294,1,cambio,Taxa de cambio
20/04/2017,3.1453,1,cambio,Taxa de cambio
24/04/2017,3.1251,1,cambio,Taxa de cambio
25/04/2017,3.1577,1,cambio,Taxa de cambio
26/04/2017,3.1847,1,cambio,Taxa de cambio
27/04/2017,3.1763,1,cambio,Taxa de cambio
28/04/2017,3.1984,1,cambio,Taxa de cambio
02/05/2017,3.1724,1,cambio,Taxa de cambio
03/05/2017,3.1489,1,cambio,Taxa de cambio
04/05/2017,3.1780,1,cambio,Taxa de cambio
05/05/2017,3.1764,1,cambio,Taxa de cambio
08/05/2017,3.1938,1,cambio,Taxa de cambio
09/05/2017,3.1857,1,cambio,Taxa de cambio
10/05/2017,3.1606,1,cambio,Taxa de cambio
11/05/2017,3.1559,1,cambio,Taxa de cambio
12/05/2017,3.1290,1,cambio,Taxa de cambio
15/05/2017,3.1011,1,cambio,Taxa de cambio
16/05/2017,3.0924,1,cambio,Taxa de cambio
17/05/2017,3.1076,1,cambio,Taxa de cambio
18/05/2017,3.3807,1,cambio,Taxa de cambio
19/05/2017,3.2878,1,cambio,Taxa de cambio
22/05/2017,3.2863,1,cambio,Taxa de cambio
23/05/2017,3.2654,1,cambio,Taxa de cambio
24/05/2017,3.2629,1,cambio,Taxa de cambio
25/05/2017,3.2824,1,cambio,Taxa de cambio
26/05/2017,3.2614,1,cambio,Taxa de cambio
29/05/2017,3.2709,1,cambio,Taxa de cambio
30/05/2017,3.2659,1,cambio,Taxa de cambio
31/05/2017,3.2437,1,cambio,Taxa de cambio
01/06/2017,3.2307,1,cambio,Taxa de cambio
02/06/2017,3.2401,1,cambio,Taxa de cambio
05/06/2017,3.2820,1,cambio,Taxa de cambio
06/06/2017,3.2817,1,cambio,Taxa de cambio
07/06/2017,3.2747,1,cambio,Taxa de cambio
08/06/2017,3.2838,1,cambio,Taxa de cambio
09/06/2017,3.2740,1,cambio,Taxa de cambio
12/06/2017,3.2986,1,cambio,Taxa de cambio
13/06/2017,3.3208,1,cambio,Taxa de cambio
14/06/2017,3.2836,1,cambio,Taxa de cambio
16/06/2017,3.2892,1,cambio,Taxa de cambio
19/06/2017,3.2975,1,cambio,Taxa de cambio
20/06/2017,3.3145,1,cambio,Taxa de cambio
21/06/2017,3.3247,1,cambio,Taxa de cambio
22/06/2017,3.3362,1,cambio,Taxa de cambio
23/06/2017,3.3342,1,cambio,Taxa de cambio
26/06/2017,3.3128,1,cambio,Taxa de cambio
27/06/2017,3.3172,1,cambio,Taxa de cambio
28/06/2017,3.3030,1,cambio,Taxa de cambio
29/06/2017,3.2952,1,cambio,Taxa de cambio
30/06/2017,3.3082,1,cambio,Taxa de cambio
03/07/2017,3.3015,1,cambio,Taxa de cambio
04/07/2017,3.3050,1,cambio,Taxa de cambio
05/07/2017,3.3193,1,cambio,Taxa de cambio
06/07/2017,3.3064,1,cambio,Taxa de cambio
07/07/2017,3.2895,1,cambio,Taxa de cambio
10/07/2017,3.2650,1,cambio,Taxa de cambio
11/07/2017,3.2522,1,cambio,Taxa de cambio
12/07/2017,3.2264,1,cambio,Taxa de cambio
13/07/2017,3.2108,1,cambio,Taxa de cambio
14/07/2017,3.1899,1,cambio,Taxa de cambio
17/07/2017,3.1821,1,cambio,Taxa de cambio
18/07/2017,3.1668,1,cambio,Taxa de cambio
19/07/2017,3.1533,1,cambio,Taxa de cambio
20/07/2017,3.1402,1,cambio,Taxa de cambio
21/07/2017,3.1256,1,cambio,Taxa de cambio
24/07/2017,3.1459,1,cambio,Taxa de cambio
25/07/2017,3.1556,1,cambio,Taxa de cambio
26/07/2017,3.1657,1,cambio,Taxa de cambio
27/07/2017,3.1513,1,cambio,Taxa de cambio
28/07/2017,3.1457,1,cambio,Taxa de cambio
31/07/2017,3.1307,1,cambio,Taxa de cambio
01/08/2017,3.1161,1,cambio,Taxa de cambio
02/08/2017,3.1268,1,cambio,Taxa de cambio
03/08/2017,3.1194,1,cambio,Taxa de cambio
04/08/2017,3.1224,1,cambio,Taxa de cambio
07/08/2017,3.1267,1,cambio,Taxa de cambio
08/08/2017,3.1320,1,cambio,Taxa de cambio
09/08/2017,3.1464,1,cambio,Taxa de cambio
10/08/2017,3.1543,1,cambio,Taxa de cambio
11/08/2017,3.1695,1,cambio,Taxa de cambio
14/08/2017,3.1888,1,cambio,Taxa de cambio
15/08/2017,3.1976,1,cambio,Taxa de cambio
16/08/2017,3.1670,1,cambio,Taxa de cambio
17/08/2017,3.1603,1,cambio,Taxa de cambio
18/08/2017,3.1654,1,cambio,Taxa de cambio
21/08/2017,3.1443,1,cambio,Taxa de cambio
22/08/2017,3.1539,1,cambio,Taxa de cambio
23/08/2017,3.1569,1,cambio,Taxa de cambio
24/08/2017,3.1404,1,cambio,Taxa de cambio
25/08/2017,3.1462,1,cambio,Taxa de cambio
28/08/2017,3.1563,1,cambio,Taxa de cambio
29/08/2017,3.1695,1,cambio,Taxa de cambio
30/08/2017,3.1638,1,cambio,Taxa de cambio
31/08/2017,3.1471,1,cambio,Taxa de cambio
01/09/2017,3.1333,1,cambio,Taxa de cambio
04/09/2017,3.1389,1,cambio,Taxa de cambio
05/09/2017,3.1203,1,cambio,Taxa de cambio
06/09/2017,3.1133,1,cambio,Taxa de cambio
08/09/2017,3.0908,1,cambio,Taxa de cambio
11/09/2017,3.0852,1,cambio,Taxa de cambio
12/09/2017,3.1144,1,cambio,Taxa de cambio
13/09/2017,3.1343,1,cambio,Taxa de cambio
14/09/2017,3.1354,1,cambio,Taxa de cambio
15/09/2017,3.1255,1,cambio,Taxa de cambio
18/09/2017,3.1239,1,cambio,Taxa de cambio
19/09/2017,3.1323,1,cambio,Taxa de cambio
20/09/2017,3.1281,1,cambio,Taxa de cambio
21/09/2017,3.1347,1,cambio,Taxa de cambio
22/09/2017,3.1285,1,cambio,Taxa de cambio
25/09/2017,3.1412,1,cambio,Taxa de cambio
26/09/2017,3.1674,1,cambio,Taxa de cambio
27/09/2017,3.1932,1,cambio,Taxa de cambio
28/09/2017,3.1871,1,cambio,Taxa de cambio
29/09/2017,3.1680,1,cambio,Taxa de cambio
02/10/2017,3.1642,1,cambio,Taxa de cambio
03/10/2017,3.1502,1,cambio,Taxa de cambio
04/10/2017,3.1315,1,cambio,Taxa de cambio
05/10/2017,3.1347,1,cambio,Taxa de cambio
06/10/2017,3.1648,1,cambio,Taxa de cambio
09/10/2017,3.1770,1,cambio,Taxa de cambio
10/10/2017,3.1688,1,cambio,Taxa de cambio
11/10/2017,3.1639,1,cambio,Taxa de cambio
13/10/2017,3.1572,1,cambio,Taxa de cambio
16/10/2017,3.1607,1,cambio,Taxa de cambio
17/10/2017,3.1769,1,cambio,Taxa de cambio
18/10/2017,3.1673,1,cambio,Taxa de cambio
19/10/2017,3.1732,1,cambio,Taxa de cambio
20/10/2017,3.1833,1,cambio,Taxa de cambio
23/10/2017,3.2003,1,cambio,Taxa de cambio
24/10/2017,3.2470,1,cambio,Taxa de cambio
25/10/2017,3.2387,1,cambio,Taxa de cambio
26/10/2017,3.2444,1,cambio,Taxa de cambio
27/10/2017,3.2801,1,cambio,Taxa de cambio
30/10/2017,3.2547,1,cambio,Taxa de cambio
31/10/2017,3.2769,1,cambio,Taxa de cambio
01/11/2017,3.2736,1,cambio,Taxa de cambio
03/11/2017,3.2920,1,cambio,Taxa de cambio
06/11/2017,3.2851,1,cambio,Taxa de cambio
07/11/2017,3.2733,1,cambio,Taxa de cambio
08/11/2017,3.2509,1,cambio,Taxa de cambio
09/11/2017,3.2515,1,cambio,Taxa de cambio
10/11/2017,3.2661,1,cambio,Taxa de cambio
13/11/2017,3.2873,1,cambio,Taxa de cambio
14/11/2017,3.2834,1,cambio,Taxa de cambio
16/11/2017,3.2808,1,cambio,Taxa de cambio
17/11/2017,3.2788,1,cambio,Taxa de cambio
20/11/2017,3.2623,1,cambio,Taxa de cambio
21/11/2017,3.2591,1,cambio,Taxa de cambio
22/11/2017,3.2561,1,cambio,Taxa de cambio
23/11/2017,3.2371,1,cambio,Taxa de cambio
24/11/2017,3.2300,1,cambio,Taxa de cambio
27/11/2017,3.2218,1,cambio,Taxa de cambio
28/11/2017,3.2232,1,cambio,Taxa de cambio
29/11/2017,3.2136,1,cambio,Taxa de cambio
30/11/2017,3.2616,1,cambio,Taxa de cambio
01/12/2017,3.2636,1,cambio,Taxa de cambio
04/12/2017,3.2506,1,cambio,Taxa de cambio
05/12/2017,3.2322,1,cambio,Taxa de cambio
06/12/2017,3.2354,1,cambio,Taxa de cambio
07/12/2017,3.2892,1,cambio,Taxa de cambio
08/12/2017,3.2811,1,cambio,Taxa de cambio
11/12/2017,3.2845,1,cambio,Taxa de cambio
12/12/2017,3.3149,1,cambio,Taxa de cambio
13/12/2017,3.3036,1,cambio,Taxa de cambio
14/12/2017,3.3332,1,cambio,Taxa de cambio
15/12/2017,3.3182,1,cambio,Taxa de cambio
18/12/2017,3.2881,1,cambio,Taxa de cambio
19/12/2017,3.2883,1,cambio,Taxa de cambio
20/12/2017,3.2909,1,cambio,Taxa de cambio
21/12/2017,3.3045,1,cambio,Taxa de cambio
22/12/2017,3.3209,1,cambio,Taxa de cambio
26/12/2017,3.3200,1,cambio,Taxa de cambio
27/12/2017,3.3031,1,cambio,Taxa de cambio
28/12/2017,3.3080,1,cambio,Taxa de cambio
29/12/2017,3.3080,1,cambio,Taxa de cambio
02/01/2018,3.2697,1,cambio,Taxa de cambio
03/01/2018,3.2535,1,cambio,Taxa de cambio
04/01/2018,3.2318,1,cambio,Taxa de cambio
05/01/2018,3.2409,1,cambio,Taxa de cambio
08/01/2018,3.2357,1,cambio,Taxa de cambio
09/01/2018,3.2397,1,cambio,Taxa de cambio
10/01/2018,3.2467,1,cambio,Taxa de cambio
11/01/2018,3.2301,1,cambio,Taxa de cambio
12/01/2018,3.2197,1,cambio,Taxa de cambio
15/01/2018,3.1963,1,cambio,Taxa de cambio
16/01/2018,3.2219,1,cambio,Taxa de cambio
17/01/2018,3.2324,1,cambio,Taxa de cambio
18/01/2018,3.2129,1,cambio,Taxa de cambio
19/01/2018,3.2087,1,cambio,Taxa de cambio
22/01/2018,3.1934,1,cambio,Taxa de cambio
23/01/2018,3.2249,1,cambio,Taxa de cambio
24/01/2018,3.1970,1,cambio,Taxa de cambio
25/01/2018,3.1391,1,cambio,Taxa de cambio
26/01/2018,3.1450,1,cambio,Taxa de cambio
29/01/2018,3.1655,1,cambio,Taxa de cambio
30/01/2018,3.1661,1,cambio,Taxa de cambio
31/01/2018,3.1624,1,cambio,Taxa de cambio
01/02/2018,3.1730,1,cambio,Taxa de cambio
02/02/2018,3.2060,1,cambio,Taxa de cambio
05/02/2018,3.2355,1,cambio,Taxa de cambio
06/02/2018,3.2613,1,cambio,Taxa de cambio
07/02/2018,3.2467,1,cambio,Taxa de cambio
08/02/2018,3.2692,1,cambio,Taxa de cambio
09/02/2018,3.2821,1,cambio,Taxa de cambio
14/02/2018,3.2536,1,cambio,Taxa de cambio
15/02/2018,3.2208,1,cambio,Taxa de cambio
16/02/2018,3.2381,1,cambio,Taxa de cambio
19/02/2018,3.2347,1,cambio,Taxa de cambio
20/02/2018,3.2507,1,cambio,Taxa de cambio
21/02/2018,3.2555,1,cambio,Taxa de cambio
22/02/2018,3.2598,1,cambio,Taxa de cambio
23/02/2018,3.2417,1,cambio,Taxa de cambio
26/02/2018,3.2351,1,cambio,Taxa de cambio
27/02/2018,3.2383,1,cambio,Taxa de cambio
28/02/2018,3.2449,1,cambio,Taxa de cambio
01/03/2018,3.2620,1,cambio,Taxa de cambio
02/03/2018,3.2614,1,cambio,Taxa de cambio
05/03/2018,3.2582,1,cambio,Taxa de cambio
06/03/2018,3.2246,1,cambio,Taxa de cambio
07/03/2018,3.2318,1,cambio,Taxa de cambio
08/03/2018,3.2518,1,cambio,Taxa de cambio
09/03/2018,3.2496,1,cambio,Taxa de cambio
12/03/2018,3.2606,1,cambio,Taxa de cambio
13/03/2018,3.2492,1,cambio,Taxa de cambio
14/03/2018,3.2584,1,cambio,Taxa de cambio
15/03/2018,3.2859,1,cambio,Taxa de cambio
16/03/2018,3.2905,1,cambio,Taxa de cambio
19/03/2018,3.2911,1,cambio,Taxa de cambio
20/03/2018,3.2981,1,cambio,Taxa de cambio
21/03/2018,3.2921,1,cambio,Taxa de cambio
22/03/2018,3.3033,1,cambio,Taxa de cambio
23/03/2018,3.3041,1,cambio,Taxa de cambio
26/03/2018,3.3034,1,cambio,Taxa de cambio
27/03/2018,3.3256,1,cambio,Taxa de cambio
28/03/2018,3.3380,1,cambio,Taxa de cambio
29/03/2018,3.3238,1,cambio,Taxa de cambio
02/04/2018,3.3104,1,cambio,Taxa de cambio
03/04/2018,3.3139,1,cambio,Taxa de cambio
04/04/2018,3.3538,1,cambio,Taxa de cambio
05/04/2018,3.3196,1,cambio,Taxa de cambio
06/04/2018,3.3666,1,cambio,Taxa de cambio
09/04/2018,3.3903,1,cambio,Taxa de cambio
10/04/2018,3.4195,1,cambio,Taxa de cambio
11/04/2018,3.4052,1,cambio,Taxa de cambio
12/04/2018,3.3858,1,cambio,Taxa de cambio
13/04/2018,3.4105,1,cambio,Taxa de cambio
16/04/2018,3.4263,1,cambio,Taxa de cambio
17/04/2018,3.4041,1,cambio,Taxa de cambio
18/04/2018,3.3844,1,cambio,Taxa de cambio
19/04/2018,3.3977,1,cambio,Taxa de cambio
20/04/2018,3.4101,1,cambio,Taxa de cambio
23/04/2018,3.4421,1,cambio,Taxa de cambio
24/04/2018,3.4667,1,cambio,Taxa de cambio
25/04/2018,3.5040,1,cambio,Taxa de cambio
26/04/2018,3.4977,1,cambio,Taxa de cambio
27/04/2018,3.4676,1,cambio,Taxa de cambio
30/04/2018,3.4811,1,cambio,Taxa de cambio
02/05/2018,3.5424,1,cambio,Taxa de cambio
03/05/2018,3.5484,1,cambio,Taxa de cambio
04/05/2018,3.5308,1,cambio,Taxa de cambio
07/05/2018,3.5458,1,cambio,Taxa de cambio
08/05/2018,3.5788,1,cambio,Taxa de cambio
09/05/2018,3.5943,1,cambio,Taxa de cambio
10/05/2018,3.5566,1,cambio,Taxa de cambio
11/05/2018,3.5716,1,cambio,Taxa de cambio
14/05/2018,3.6097,1,cambio,Taxa de cambio
15/05/2018,3.6753,1,cambio,Taxa de cambio
16/05/2018,3.6803,1,cambio,Taxa de cambio
17/05/2018,3.6874,1,cambio,Taxa de cambio
18/05/2018,3.7503,1,cambio,Taxa de cambio
21/05/2018,3.7072,1,cambio,Taxa de cambio
22/05/2018,3.6502,1,cambio,Taxa de cambio
23/05/2018,3.6507,1,cambio,Taxa de cambio
24/05/2018,3.6436,1,cambio,Taxa de cambio
25/05/2018,3.6587,1,cambio,Taxa de cambio
28/05/2018,3.7092,1,cambio,Taxa de cambio
29/05/2018,3.7289,1,cambio,Taxa de cambio
30/05/2018,3.7370,1,cambio,Taxa de cambio
01/06/2018,3.7413,1,cambio,Taxa de cambio
04/06/2018,3.7424,1,cambio,Taxa de cambio
05/06/2018,3.7752,1,cambio,Taxa de cambio
06/06/2018,3.8193,1,cambio,Taxa de cambio
07/06/2018,3.9000,1,cambio,Taxa de cambio
08/06/2018,3.7859,1,cambio,Taxa de cambio
11/06/2018,3.6913,1,cambio,Taxa de cambio
12/06/2018,3.7044,1,cambio,Taxa de cambio
13/06/2018,3.7054,1,cambio,Taxa de cambio
14/06/2018,3.7057,1,cambio,Taxa de cambio
15/06/2018,3.7738,1,cambio,Taxa de cambio
18/06/2018,3.7543,1,cambio,Taxa de cambio
19/06/2018,3.7566,1,cambio,Taxa de cambio
20/06/2018,3.7335,1,cambio,Taxa de cambio
21/06/2018,3.7894,1,cambio,Taxa de cambio
22/06/2018,3.7663,1,cambio,Taxa de cambio
25/06/2018,3.7760,1,cambio,Taxa de cambio
26/06/2018,3.7721,1,cambio,Taxa de cambio
27/06/2018,3.8358,1,cambio,Taxa de cambio
28/06/2018,3.8521,1,cambio,Taxa de cambio
29/06/2018,3.8558,1,cambio,Taxa de cambio
02/07/2018,3.9055,1,cambio,Taxa de cambio
03/07/2018,3.8920,1,cambio,Taxa de cambio
04/07/2018,3.9058,1,cambio,Taxa de cambio
05/07/2018,3.9192,1,cambio,Taxa de cambio
06/07/2018,3.9264,1,cambio,Taxa de cambio
09/07/2018,3.8692,1,cambio,Taxa de cambio
10/07/2018,3.8452,1,cambio,Taxa de cambio
11/07/2018,3.8417,1,cambio,Taxa de cambio
12/07/2018,3.8564,1,cambio,Taxa de cambio
13/07/2018,3.8745,1,cambio,Taxa de cambio
16/07/2018,3.8579,1,cambio,Taxa de cambio
17/07/2018,3.8671,1,cambio,Taxa de cambio
18/07/2018,3.8474,1,cambio,Taxa de cambio
19/07/2018,3.8847,1,cambio,Taxa de cambio
20/07/2018,3.7793,1,cambio,Taxa de cambio
23/07/2018,3.7915,1,cambio,Taxa de cambio
24/07/2018,3.7459,1,cambio,Taxa de cambio
25/07/2018,3.7120,1,cambio,Taxa de cambio
26/07/2018,3.7243,1,cambio,Taxa de cambio
27/07/2018,3.7164,1,cambio,Taxa de cambio
30/07/2018,3.7155,1,cambio,Taxa de cambio
31/07/2018,3.7549,1,cambio,Taxa de cambio
01/08/2018,3.7491,1,cambio,Taxa de cambio
02/08/2018,3.7645,1,cambio,Taxa de cambio
03/08/2018,3.7201,1,cambio,Taxa de cambio
06/08/2018,3.7214,1,cambio,Taxa de cambio
07/08/2018,3.7118,1,cambio,Taxa de cambio
08/08/2018,3.7519,1,cambio,Taxa de cambio
09/08/2018,3.8030,1,cambio,Taxa de cambio
10/08/2018,3.8472,1,cambio,Taxa de cambio
13/08/2018,3.8988,1,cambio,Taxa de cambio
14/08/2018,3.8812,1,cambio,Taxa de cambio
15/08/2018,3.9134,1,cambio,Taxa de cambio
16/08/2018,3.8810,1,cambio,Taxa de cambio
17/08/2018,3.9389,1,cambio,Taxa de cambio
20/08/2018,3.9430,1,cambio,Taxa de cambio
21/08/2018,3.9873,1,cambio,Taxa de cambio
22/08/2018,4.0740,1,cambio,Taxa de cambio
23/08/2018,4.0727,1,cambio,Taxa de cambio
24/08/2018,4.0854,1,cambio,Taxa de cambio
27/08/2018,4.0687,1,cambio,Taxa de cambio
28/08/2018,4.1192,1,cambio,Taxa de cambio
29/08/2018,4.1353,1,cambio,Taxa de cambio
30/08/2018,4.1812,1,cambio,Taxa de cambio
31/08/2018,4.1353,1,cambio,Taxa de cambio
03/09/2018,4.1279,1,cambio,Taxa de cambio
04/09/2018,4.1652,1,cambio,Taxa de cambio
05/09/2018,4.1609,1,cambio,Taxa de cambio
06/09/2018,4.1460,1,cambio,Taxa de cambio
10/09/2018,4.1007,1,cambio,Taxa de cambio
11/09/2018,4.1641,1,cambio,Taxa de cambio
12/09/2018,4.1259,1,cambio,Taxa de cambio
13/09/2018,4.1637,1,cambio,Taxa de cambio
14/09/2018,4.1879,1,cambio,Taxa de cambio
17/09/2018,4.1695,1,cambio,Taxa de cambio
18/09/2018,4.1369,1,cambio,Taxa de cambio
19/09/2018,4.1351,1,cambio,Taxa de cambio
20/09/2018,4.0997,1,cambio,Taxa de cambio
21/09/2018,4.0728,1,cambio,Taxa de cambio
24/09/2018,4.0594,1,cambio,Taxa de cambio
25/09/2018,4.1286,1,cambio,Taxa de cambio
26/09/2018,4.0570,1,cambio,Taxa de cambio
27/09/2018,4.0092,1,cambio,Taxa de cambio
28/09/2018,4.0039,1,cambio,Taxa de cambio
01/10/2018,4.0273,1,cambio,Taxa de cambio
02/10/2018,3.9505,1,cambio,Taxa de cambio
03/10/2018,3.8542,1,cambio,Taxa de cambio
04/10/2018,3.9047,1,cambio,Taxa de cambio
05/10/2018,3.8699,1,cambio,Taxa de cambio
08/10/2018,3.7588,1,cambio,Taxa de cambio
09/10/2018,3.7391,1,cambio,Taxa de cambio
10/10/2018,3.7510,1,cambio,Taxa de cambio
11/10/2018,3.7460,1,cambio,Taxa de cambio
15/10/2018,3.7332,1,cambio,Taxa de cambio
16/10/2018,3.7079,1,cambio,Taxa de cambio
17/10/2018,3.7008,1,cambio,Taxa de cambio
18/10/2018,3.6963,1,cambio,Taxa de cambio
19/10/2018,3.7079,1,cambio,Taxa de cambio
22/10/2018,3.6903,1,cambio,Taxa de cambio
23/10/2018,3.7080,1,cambio,Taxa de cambio
24/10/2018,3.7060,1,cambio,Taxa de cambio
25/10/2018,3.7014,1,cambio,Taxa de cambio
26/10/2018,3.6753,1,cambio,Taxa de cambio
29/10/2018,3.6368,1,cambio,Taxa de cambio
30/10/2018,3.7019,1,cambio,Taxa de cambio
31/10/2018,3.7177,1,cambio,Taxa de cambio
01/11/2018,3.6973,1,cambio,Taxa de cambio
05/11/2018,3.7048,1,cambio,Taxa de cambio
06/11/2018,3.7492,1,cambio,Taxa de cambio
07/11/2018,3.7592,1,cambio,Taxa de cambio
08/11/2018,3.7391,1,cambio,Taxa de cambio
09/11/2018,3.7506,1,cambio,Taxa de cambio
12/11/2018,3.7478,1,cambio,Taxa de cambio
13/11/2018,3.7792,1,cambio,Taxa de cambio
14/11/2018,3.7924,1,cambio,Taxa de cambio
16/11/2018,3.7525,1,cambio,Taxa de cambio
19/11/2018,3.7553,1,cambio,Taxa de cambio
20/11/2018,3.7591,1,cambio,Taxa de cambio
21/11/2018,3.7872,1,cambio,Taxa de cambio
22/11/2018,3.8103,1,cambio,Taxa de cambio
23/11/2018,3.8081,1,cambio,Taxa de cambio
26/11/2018,3.8655,1,cambio,Taxa de cambio
27/11/2018,3.8925,1,cambio,Taxa de cambio
28/11/2018,3.8631,1,cambio,Taxa de cambio
29/11/2018,3.8568,1,cambio,Taxa de cambio
30/11/2018,3.8633,1,cambio,Taxa de cambio
03/12/2018,3.8285,1,cambio,Taxa de cambio
04/12/2018,3.8313,1,cambio,Taxa de cambio
05/12/2018,3.8561,1,cambio,Taxa de cambio
06/12/2018,3.9178,1,cambio,Taxa de cambio
07/12/2018,3.8964,1,cambio,Taxa de cambio
10/12/2018,3.9110,1,cambio,Taxa de cambio
11/12/2018,3.9013,1,cambio,Taxa de cambio
12/12/2018,3.8629,1,cambio,Taxa de cambio
13/12/2018,3.8790,1,cambio,Taxa de cambio
14/12/2018,3.9090,1,cambio,Taxa de cambio
17/12/2018,3.9121,1,cambio,Taxa de cambio
18/12/2018,3.8997,1,cambio,Taxa de cambio
19/12/2018,3.8907,1,cambio,Taxa de cambio
20/12/2018,3.8443,1,cambio,Taxa de cambio
21/12/2018,3.8671,1,cambio,Taxa de cambio
24/12/2018,3.8855,1,cambio,Taxa de cambio
26/12/2018,3.9258,1,cambio,Taxa de cambio
27/12/2018,3.9330,1,cambio,Taxa de cambio
28/12/2018,3.8748,1,cambio,Taxa de cambio
31/12/2018,3.8748,1,cambio,Taxa de cambio
02/01/2019,3.8595,1,cambio,Taxa de cambio
03/01/2019,3.7683,1,cambio,Taxa de cambio
04/01/2019,3.7627,1,cambio,Taxa de cambio
07/01/2019,3.7062,1,cambio,Taxa de cambio
08/01/2019,3.7208,1,cambio,Taxa de cambio
09/01/2019,3.6931,1,cambio,Taxa de cambio
10/01/2019,3.6869,1,cambio,Taxa de cambio
11/01/2019,3.7141,1,cambio,Taxa de cambio
14/01/2019,3.7260,1,cambio,Taxa de cambio
15/01/2019,3.7049,1,cambio,Taxa de cambio
16/01/2019,3.7197,1,cambio,Taxa de cambio
17/01/2019,3.7591,1,cambio,Taxa de cambio
18/01/2019,3.7486,1,cambio,Taxa de cambio
21/01/2019,3.7705,1,cambio,Taxa de cambio
22/01/2019,3.7615,1,cambio,Taxa de cambio
23/01/2019,3.7994,1,cambio,Taxa de cambio
24/01/2019,3.7815,1,cambio,Taxa de cambio
25/01/2019,3.7626,1,cambio,Taxa de cambio
28/01/2019,3.7676,1,cambio,Taxa de cambio
29/01/2019,3.7370,1,cambio,Taxa de cambio
30/01/2019,3.7151,1,cambio,Taxa de cambio
31/01/2019,3.6519,1,cambio,Taxa de cambio
01/02/2019,3.6694,1,cambio,Taxa de cambio
04/02/2019,3.6756,1,cambio,Taxa de cambio
05/02/2019,3.6741,1,cambio,Taxa de cambio
06/02/2019,3.7019,1,cambio,Taxa de cambio
07/02/2019,3.7193,1,cambio,Taxa de cambio
08/02/2019,3.7184,1,cambio,Taxa de cambio
11/02/2019,3.7391,1,cambio,Taxa de cambio
12/02/2019,3.7296,1,cambio,Taxa de cambio
13/02/2019,3.7277,1,cambio,Taxa de cambio
14/02/2019,3.7756,1,cambio,Taxa de cambio
15/02/2019,3.7155,1,cambio,Taxa de cambio
18/02/2019,3.7316,1,cambio,Taxa de cambio
19/02/2019,3.7206,1,cambio,Taxa de cambio
20/02/2019,3.7100,1,cambio,Taxa de cambio
21/02/2019,3.7595,1,cambio,Taxa de cambio
22/02/2019,3.7430,1,cambio,Taxa de cambio
25/02/2019,3.7285,1,cambio,Taxa de cambio
26/02/2019,3.7595,1,cambio,Taxa de cambio
27/02/2019,3.7351,1,cambio,Taxa de cambio
28/02/2019,3.7385,1,cambio,Taxa de cambio
01/03/2019,3.7832,1,cambio,Taxa de cambio
06/03/2019,3.8303,1,cambio,Taxa de cambio
07/03/2019,3.8487,1,cambio,Taxa de cambio
08/03/2019,3.8678,1,cambio,Taxa de cambio
11/03/2019,3.8461,1,cambio,Taxa de cambio
12/03/2019,3.8129,1,cambio,Taxa de cambio
13/03/2019,3.8265,1,cambio,Taxa de cambio
14/03/2019,3.8327,1,cambio,Taxa de cambio
15/03/2019,3.8344,1,cambio,Taxa de cambio
18/03/2019,3.8111,1,cambio,Taxa de cambio
19/03/2019,3.7762,1,cambio,Taxa de cambio
20/03/2019,3.7897,1,cambio,Taxa de cambio
21/03/2019,3.7967,1,cambio,Taxa de cambio
22/03/2019,3.8815,1,cambio,Taxa de cambio
25/03/2019,3.8770,1,cambio,Taxa de cambio
26/03/2019,3.8646,1,cambio,Taxa de cambio
27/03/2019,3.9389,1,cambio,Taxa de cambio
28/03/2019,3.9682,1,cambio,Taxa de cambio
29/03/2019,3.8967,1,cambio,Taxa de cambio
01/04/2019,3.8682,1,cambio,Taxa de cambio
02/04/2019,3.8661,1,cambio,Taxa de cambio
03/04/2019,3.8436,1,cambio,Taxa de cambio
04/04/2019,3.8713,1,cambio,Taxa de cambio
05/04/2019,3.8622,1,cambio,Taxa de cambio
08/04/2019,3.8658,1,cambio,Taxa de cambio
09/04/2019,3.8563,1,cambio,Taxa de cambio
10/04/2019,3.8345,1,cambio,Taxa de cambio
11/04/2019,3.8399,1,cambio,Taxa de cambio
12/04/2019,3.8685,1,cambio,Taxa de cambio
15/04/2019,3.8730,1,cambio,Taxa de cambio
16/04/2019,3.8913,1,cambio,Taxa de cambio
