event_id,country_code,country_name,event_name,event_start_date,event_end_date,geo,timeframe,date,term,interest,is_partial,series_mean,series_std,z_score
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-03,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-10,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-17,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-24,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-31,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-07,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-14,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-21,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-28,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-04,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-11,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-18,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-25,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-04,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-11,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-18,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-25,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-01,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-08,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-15,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-22,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-29,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-05-06,crisis argentina,3,False,1.2142857142857142,0.9394961741404219,1.9007148031742638
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-05-13,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-05-20,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-05-27,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-06-03,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-06-10,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-06-17,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-06-24,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-01,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-08,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-15,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-22,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-29,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-08-05,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-08-12,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-08-19,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-08-26,crisis argentina,5,False,1.2142857142857142,0.9394961741404219,4.029515382729439
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-02,crisis argentina,3,False,1.2142857142857142,0.9394961741404219,1.9007148031742638
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-09,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-16,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-23,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-30,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-10-07,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-10-14,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-10-21,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-10-28,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-11-04,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-11-11,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-11-18,crisis argentina,2,False,1.2142857142857142,0.9394961741404219,0.8363145133966762
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-11-25,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-12-02,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-12-09,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-12-16,crisis argentina,1,False,1.2142857142857142,0.9394961741404219,-0.22808577638091154
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-12-23,crisis argentina,0,False,1.2142857142857142,0.9394961741404219,-1.2924860661584991
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-03,dolar argentina,9,False,21.589285714285715,13.943478744194216,-0.902879829721664
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-10,dolar argentina,9,False,21.589285714285715,13.943478744194216,-0.902879829721664
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-17,dolar argentina,11,False,21.589285714285715,13.943478744194216,-0.7594436014538252
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-24,dolar argentina,21,False,21.589285714285715,13.943478744194216,-0.04226246011463115
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-31,dolar argentina,19,False,21.589285714285715,13.943478744194216,-0.18569868838246995
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-07,dolar argentina,18,False,21.589285714285715,13.943478744194216,-0.2574168025163894
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-14,dolar argentina,14,False,21.589285714285715,13.943478744194216,-0.5442892590520669
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-21,dolar argentina,17,False,21.589285714285715,13.943478744194216,-0.32913491665030875
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-28,dolar argentina,14,False,21.589285714285715,13.943478744194216,-0.5442892590520669
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-04,dolar argentina,14,False,21.589285714285715,13.943478744194216,-0.5442892590520669
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-11,dolar argentina,14,False,21.589285714285715,13.943478744194216,-0.5442892590520669
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-18,dolar argentina,13,False,21.589285714285715,13.943478744194216,-0.6160073731859864
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-25,dolar argentina,13,False,21.589285714285715,13.943478744194216,-0.6160073731859864
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-04,dolar argentina,14,False,21.589285714285715,13.943478744194216,-0.5442892590520669
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-11,dolar argentina,12,False,21.589285714285715,13.943478744194216,-0.6877254873199058
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-18,dolar argentina,11,False,21.589285714285715,13.943478744194216,-0.7594436014538252
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-25,dolar argentina,10,False,21.589285714285715,13.943478744194216,-0.8311617155877445
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-01,dolar argentina,9,False,21.589285714285715,13.943478744194216,-0.902879829721664
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-08,dolar argentina,10,False,21.589285714285715,13.943478744194216,-0.8311617155877445
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-15,dolar argentina,8,False,21.589285714285715,13.943478744194216,-0.9745979438555834
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-22,dolar argentina,11,False,21.589285714285715,13.943478744194216,-0.7594436014538252
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-29,dolar argentina,25,False,21.589285714285715,13.943478744194216,0.24460999642104647
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-05-06,dolar argentina,27,False,21.589285714285715,13.943478744194216,0.3880462246888853
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-05-13,dolar argentina,32,False,21.589285714285715,13.943478744194216,0.7466367953584823
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-05-20,dolar argentina,17,False,21.589285714285715,13.943478744194216,-0.32913491665030875
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-05-27,dolar argentina,16,False,21.589285714285715,13.943478744194216,-0.4008530307842282
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-06-03,dolar argentina,16,False,21.589285714285715,13.943478744194216,-0.4008530307842282
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-06-10,dolar argentina,27,False,21.589285714285715,13.943478744194216,0.3880462246888853
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-06-17,dolar argentina,28,False,21.589285714285715,13.943478744194216,0.45976433882280465
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-06-24,dolar argentina,23,False,21.589285714285715,13.943478744194216,0.10117376815320765
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-01,dolar argentina,24,False,21.589285714285715,13.943478744194216,0.17289188228712707
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-08,dolar argentina,20,False,21.589285714285715,13.943478744194216,-0.11398057424855056
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-15,dolar argentina,19,False,21.589285714285715,13.943478744194216,-0.18569868838246995
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-22,dolar argentina,16,False,21.589285714285715,13.943478744194216,-0.4008530307842282
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-07-29,dolar argentina,15,False,21.589285714285715,13.943478744194216,-0.47257114491814756
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-08-05,dolar argentina,16,False,21.589285714285715,13.943478744194216,-0.4008530307842282
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-08-12,dolar argentina,23,False,21.589285714285715,13.943478744194216,0.10117376815320765
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-08-19,dolar argentina,18,False,21.589285714285715,13.943478744194216,-0.2574168025163894
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-08-26,dolar argentina,100,False,21.589285714285715,13.943478744194216,5.623468556465001
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-02,dolar argentina,63,False,21.589285714285715,13.943478744194216,2.969898333509984
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-09,dolar argentina,35,False,21.589285714285715,13.943478744194216,0.9617911377602405
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-16,dolar argentina,31,False,21.589285714285715,13.943478744194216,0.6749186812245629
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-23,dolar argentina,34,False,21.589285714285715,13.943478744194216,0.8900730236263211
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-09-30,dolar argentina,33,False,21.589285714285715,13.943478744194216,0.8183549094924016
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-10-07,dolar argentina,28,False,21.589285714285715,13.943478744194216,0.45976433882280465
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-10-14,dolar argentina,30,False,21.589285714285715,13.943478744194216,0.6032005670906435
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-10-21,dolar argentina,25,False,21.589285714285715,13.943478744194216,0.24460999642104647
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-10-28,dolar argentina,22,False,21.589285714285715,13.943478744194216,0.029455654019288253
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-11-04,dolar argentina,23,False,21.589285714285715,13.943478744194216,0.10117376815320765
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-11-11,dolar argentina,21,False,21.589285714285715,13.943478744194216,-0.04226246011463115
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-11-18,dolar argentina,20,False,21.589285714285715,13.943478744194216,-0.11398057424855056
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-11-25,dolar argentina,25,False,21.589285714285715,13.943478744194216,0.24460999642104647
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-12-02,dolar argentina,28,False,21.589285714285715,13.943478744194216,0.45976433882280465
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-12-09,dolar argentina,19,False,21.589285714285715,13.943478744194216,-0.18569868838246995
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-12-16,dolar argentina,20,False,21.589285714285715,13.943478744194216,-0.11398057424855056
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-12-23,dolar argentina,19,False,21.589285714285715,13.943478744194216,-0.18569868838246995
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-03,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-10,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-17,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-24,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2017-12-31,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-07,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-14,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-21,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-01-28,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-04,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-11,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-18,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-02-25,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-04,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-11,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-18,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-03-25,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-01,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-08,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-15,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-22,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-04-29,fmi argentina,0,False,0.9642857142857143,1.8319026576045945,-0.526384800132677
ARG_2018_06,ARG,Argentina,Acordo com FMI,2018-06-01,2018-06-30,AR,2017-12-03 2018-12-27,2018-05-06,fmi argentina,13,False,0.9642857142857143,1.8319026576045945,6.570062134989339
