country_code,country_name,date,series_slug,series_code,series_name,value,source
ARG,Argentina,2020-04-29,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,121.0,Bluelytics
ARG,Argentina,2020-04-30,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,120.0,Bluelytics
ARG,Argentina,2020-05-01,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,118.0,Bluelytics
ARG,Argentina,2020-05-02,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,118.0,Bluelytics
ARG,Argentina,2020-05-03,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,118.0,Bluelytics
ARG,Argentina,2020-05-04,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,119.0,Bluelytics
ARG,Argentina,2020-05-05,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,120.0,Bluelytics
ARG,Argentina,2020-05-06,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,121.0,Bluelytics
ARG,Argentina,2020-05-07,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,122.0,Bluelytics
ARG,Argentina,2020-05-08,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,122.0,Bluelytics
ARG,Argentina,2020-05-09,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,122.0,Bluelytics
ARG,Argentina,2020-05-10,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,122.0,Bluelytics
ARG,Argentina,2020-05-11,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,123.0,Bluelytics
ARG,Argentina,2020-05-12,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,125.0,Bluelytics
ARG,Argentina,2020-05-13,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,129.0,Bluelytics
ARG,Argentina,2020-05-14,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,135.0,Bluelytics
ARG,Argentina,2020-05-15,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,138.0,Bluelytics
ARG,Argentina,2020-05-16,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,138.0,Bluelytics
ARG,Argentina,2020-05-17,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,138.0,Bluelytics
ARG,Argentina,2020-05-18,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,129.0,Bluelytics
ARG,Argentina,2020-05-19,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,124.0,Bluelytics
ARG,Argentina,2020-05-20,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,124.0,Bluelytics
ARG,Argentina,2020-05-21,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,125.0,Bluelytics
ARG,Argentina,2020-05-22,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,126.0,Bluelytics
ARG,Argentina,2020-05-25,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,126.0,Bluelytics
ARG,Argentina,2020-05-26,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,129.0,Bluelytics
ARG,Argentina,2020-05-27,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-05-28,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,124.0,Bluelytics
ARG,Argentina,2020-05-29,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,125.0,Bluelytics
ARG,Argentina,2020-06-01,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,128.0,Bluelytics
ARG,Argentina,2020-06-02,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,124.0,Bluelytics
ARG,Argentina,2020-06-03,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,123.0,Bluelytics
ARG,Argentina,2020-06-04,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,123.0,Bluelytics
ARG,Argentina,2020-06-05,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,125.0,Bluelytics
ARG,Argentina,2020-06-08,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,125.0,Bluelytics
ARG,Argentina,2020-06-09,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,124.0,Bluelytics
ARG,Argentina,2020-06-10,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,124.0,Bluelytics
ARG,Argentina,2020-06-11,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,123.0,Bluelytics
ARG,Argentina,2020-06-12,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,126.0,Bluelytics
ARG,Argentina,2020-06-15,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,126.0,Bluelytics
ARG,Argentina,2020-06-16,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,125.0,Bluelytics
ARG,Argentina,2020-06-17,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,124.0,Bluelytics
ARG,Argentina,2020-06-18,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-06-19,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,128.0,Bluelytics
ARG,Argentina,2020-06-22,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-06-23,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-06-24,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,128.0,Bluelytics
ARG,Argentina,2020-06-25,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,128.0,Bluelytics
ARG,Argentina,2020-06-26,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,129.0,Bluelytics
ARG,Argentina,2020-06-29,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,129.0,Bluelytics
ARG,Argentina,2020-06-30,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,126.0,Bluelytics
ARG,Argentina,2020-07-01,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,128.0,Bluelytics
ARG,Argentina,2020-07-02,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,129.0,Bluelytics
ARG,Argentina,2020-07-03,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-07-06,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-07-07,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-07-08,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-07-09,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-07-10,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-07-13,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-07-14,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-07-15,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,127.0,Bluelytics
ARG,Argentina,2020-07-16,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,130.0,Bluelytics
ARG,Argentina,2020-07-17,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,130.0,Bluelytics
ARG,Argentina,2020-07-20,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,130.0,Bluelytics
ARG,Argentina,2020-07-21,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,132.0,Bluelytics
ARG,Argentina,2020-07-22,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,133.0,Bluelytics
ARG,Argentina,2020-07-23,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,136.0,Bluelytics
ARG,Argentina,2020-07-24,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,139.0,Bluelytics
ARG,Argentina,2020-07-27,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,136.0,Bluelytics
ARG,Argentina,2020-07-28,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,135.0,Bluelytics
ARG,Argentina,2020-07-29,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,135.0,Bluelytics
ARG,Argentina,2020-07-30,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,136.0,Bluelytics
ARG,Argentina,2020-07-31,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,136.0,Bluelytics
ARG,Argentina,2020-08-03,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,136.0,Bluelytics
ARG,Argentina,2020-08-04,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,128.0,Bluelytics
ARG,Argentina,2020-08-05,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,129.0,Bluelytics
ARG,Argentina,2020-08-06,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,132.0,Bluelytics
ARG,Argentina,2020-08-07,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,133.0,Bluelytics
ARG,Argentina,2020-08-10,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,131.0,Bluelytics
ARG,Argentina,2020-08-11,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,131.0,Bluelytics
ARG,Argentina,2020-08-12,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,132.0,Bluelytics
ARG,Argentina,2020-08-13,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,133.0,Bluelytics
ARG,Argentina,2020-08-14,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,132.0,Bluelytics
ARG,Argentina,2020-08-17,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,132.0,Bluelytics
ARG,Argentina,2020-08-18,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,132.0,Bluelytics
ARG,Argentina,2020-08-19,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,134.0,Bluelytics
ARG,Argentina,2020-08-20,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,136.0,Bluelytics
ARG,Argentina,2020-08-21,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,138.0,Bluelytics
ARG,Argentina,2020-08-24,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,137.0,Bluelytics
ARG,Argentina,2020-08-25,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,137.0,Bluelytics
ARG,Argentina,2020-08-26,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,137.0,Bluelytics
ARG,Argentina,2020-08-27,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,138.0,Bluelytics
ARG,Argentina,2020-08-28,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,136.0,Bluelytics
ARG,Argentina,2020-08-31,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,136.0,Bluelytics
ARG,Argentina,2020-09-01,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,133.0,Bluelytics
ARG,Argentina,2020-09-02,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,133.0,Bluelytics
ARG,Argentina,2020-09-03,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,134.0,Bluelytics
ARG,Argentina,2020-09-04,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,132.0,Bluelytics
ARG,Argentina,2020-09-07,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,131.0,Bluelytics
ARG,Argentina,2020-09-08,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,131.0,Bluelytics
ARG,Argentina,2020-09-09,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,131.0,Bluelytics
ARG,Argentina,2020-09-10,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,131.0,Bluelytics
ARG,Argentina,2020-09-11,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,131.0,Bluelytics
ARG,Argentina,2020-09-14,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,132.0,Bluelytics
ARG,Argentina,2020-09-15,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,131.0,Bluelytics
ARG,Argentina,2020-09-16,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,145.0,Bluelytics
ARG,Argentina,2020-09-17,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,141.0,Bluelytics
ARG,Argentina,2020-09-18,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,140.0,Bluelytics
ARG,Argentina,2020-09-21,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,141.0,Bluelytics
ARG,Argentina,2020-09-22,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,144.0,Bluelytics
ARG,Argentina,2020-09-23,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,145.0,Bluelytics
ARG,Argentina,2020-09-24,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,147.0,Bluelytics
ARG,Argentina,2020-09-25,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,145.0,Bluelytics
ARG,Argentina,2020-09-28,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,145.0,Bluelytics
ARG,Argentina,2020-09-29,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,146.0,Bluelytics
ARG,Argentina,2020-09-30,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,146.0,Bluelytics
ARG,Argentina,2020-10-01,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,147.0,Bluelytics
ARG,Argentina,2020-10-02,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2020-10-05,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2020-10-06,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,152.0,Bluelytics
ARG,Argentina,2020-10-07,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,155.0,Bluelytics
ARG,Argentina,2020-10-08,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,158.0,Bluelytics
ARG,Argentina,2020-10-09,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,167.0,Bluelytics
ARG,Argentina,2020-10-12,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,167.0,Bluelytics
ARG,Argentina,2020-10-13,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,166.0,Bluelytics
ARG,Argentina,2020-10-14,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,167.0,Bluelytics
ARG,Argentina,2020-10-15,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,171.0,Bluelytics
ARG,Argentina,2020-10-16,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,178.0,Bluelytics
ARG,Argentina,2020-10-19,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,181.0,Bluelytics
ARG,Argentina,2020-10-20,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,180.0,Bluelytics
ARG,Argentina,2020-10-21,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,183.0,Bluelytics
ARG,Argentina,2020-10-22,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,190.0,Bluelytics
ARG,Argentina,2020-10-23,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,195.0,Bluelytics
ARG,Argentina,2020-10-26,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,190.0,Bluelytics
ARG,Argentina,2020-10-27,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,181.0,Bluelytics
ARG,Argentina,2020-10-28,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,178.0,Bluelytics
ARG,Argentina,2020-10-29,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,175.0,Bluelytics
ARG,Argentina,2020-10-30,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,169.0,Bluelytics
ARG,Argentina,2020-11-02,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,168.0,Bluelytics
ARG,Argentina,2020-11-03,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,165.0,Bluelytics
ARG,Argentina,2020-11-04,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,161.0,Bluelytics
ARG,Argentina,2020-11-05,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,157.0,Bluelytics
ARG,Argentina,2020-11-06,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,157.0,Bluelytics
ARG,Argentina,2020-11-09,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,151.0,Bluelytics
ARG,Argentina,2020-11-10,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,149.0,Bluelytics
ARG,Argentina,2020-11-11,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,162.0,Bluelytics
ARG,Argentina,2020-11-12,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,167.0,Bluelytics
ARG,Argentina,2020-11-13,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,172.0,Bluelytics
ARG,Argentina,2020-11-16,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,162.0,Bluelytics
ARG,Argentina,2020-11-17,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,163.0,Bluelytics
ARG,Argentina,2020-11-18,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,164.0,Bluelytics
ARG,Argentina,2020-11-19,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,163.0,Bluelytics
ARG,Argentina,2020-11-20,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,161.0,Bluelytics
ARG,Argentina,2020-11-23,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,161.0,Bluelytics
ARG,Argentina,2020-11-24,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,160.0,Bluelytics
ARG,Argentina,2020-11-25,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,158.0,Bluelytics
ARG,Argentina,2020-11-26,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,157.0,Bluelytics
ARG,Argentina,2020-11-27,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,156.0,Bluelytics
ARG,Argentina,2020-11-30,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,155.0,Bluelytics
ARG,Argentina,2020-12-01,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,153.0,Bluelytics
ARG,Argentina,2020-12-02,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,153.0,Bluelytics
ARG,Argentina,2020-12-03,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,151.0,Bluelytics
ARG,Argentina,2020-12-04,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2020-12-07,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2020-12-08,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2020-12-09,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,149.0,Bluelytics
ARG,Argentina,2020-12-10,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,146.0,Bluelytics
ARG,Argentina,2020-12-11,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,148.0,Bluelytics
ARG,Argentina,2020-12-14,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,151.0,Bluelytics
ARG,Argentina,2020-12-15,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,151.0,Bluelytics
ARG,Argentina,2020-12-16,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2020-12-17,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,149.0,Bluelytics
ARG,Argentina,2020-12-18,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2020-12-21,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2020-12-22,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,152.0,Bluelytics
ARG,Argentina,2020-12-23,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,159.0,Bluelytics
ARG,Argentina,2020-12-24,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,159.0,Bluelytics
ARG,Argentina,2020-12-25,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,159.0,Bluelytics
ARG,Argentina,2020-12-28,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,164.0,Bluelytics
ARG,Argentina,2020-12-29,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,165.0,Bluelytics
ARG,Argentina,2020-12-30,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,166.0,Bluelytics
ARG,Argentina,2020-12-31,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,166.0,Bluelytics
ARG,Argentina,2021-01-01,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,166.0,Bluelytics
ARG,Argentina,2021-01-04,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,165.0,Bluelytics
ARG,Argentina,2021-01-05,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,160.0,Bluelytics
ARG,Argentina,2021-01-06,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,160.0,Bluelytics
ARG,Argentina,2021-01-07,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,162.0,Bluelytics
ARG,Argentina,2021-01-08,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,161.0,Bluelytics
ARG,Argentina,2021-01-11,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,159.0,Bluelytics
ARG,Argentina,2021-01-12,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,159.0,Bluelytics
ARG,Argentina,2021-01-13,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,160.0,Bluelytics
ARG,Argentina,2021-01-14,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,159.0,Bluelytics
ARG,Argentina,2021-01-15,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,159.0,Bluelytics
ARG,Argentina,2021-01-18,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,159.0,Bluelytics
ARG,Argentina,2021-01-19,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,157.0,Bluelytics
ARG,Argentina,2021-01-20,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,156.0,Bluelytics
ARG,Argentina,2021-01-21,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,156.0,Bluelytics
ARG,Argentina,2021-01-22,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,156.0,Bluelytics
ARG,Argentina,2021-01-25,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,156.0,Bluelytics
ARG,Argentina,2021-01-26,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,156.0,Bluelytics
ARG,Argentina,2021-01-27,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,154.0,Bluelytics
ARG,Argentina,2021-01-28,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,154.0,Bluelytics
ARG,Argentina,2021-01-29,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,153.0,Bluelytics
ARG,Argentina,2021-02-01,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,153.0,Bluelytics
ARG,Argentina,2021-02-02,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,153.0,Bluelytics
ARG,Argentina,2021-02-03,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,153.0,Bluelytics
ARG,Argentina,2021-02-04,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2021-02-05,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,151.0,Bluelytics
ARG,Argentina,2021-02-08,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,151.0,Bluelytics
ARG,Argentina,2021-02-09,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,152.0,Bluelytics
ARG,Argentina,2021-02-10,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,151.0,Bluelytics
ARG,Argentina,2021-02-11,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,149.0,Bluelytics
ARG,Argentina,2021-02-12,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2021-02-15,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2021-02-16,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,150.0,Bluelytics
ARG,Argentina,2021-02-17,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,149.0,Bluelytics
ARG,Argentina,2021-02-18,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,148.0,Bluelytics
ARG,Argentina,2021-02-19,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,148.0,Bluelytics
ARG,Argentina,2021-02-22,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,147.0,Bluelytics
ARG,Argentina,2021-02-23,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,147.0,Bluelytics
ARG,Argentina,2021-02-24,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,145.0,Bluelytics
ARG,Argentina,2021-02-25,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,143.0,Bluelytics
ARG,Argentina,2021-02-26,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,145.0,Bluelytics
ARG,Argentina,2021-03-01,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,147.0,Bluelytics
ARG,Argentina,2021-03-02,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,145.0,Bluelytics
ARG,Argentina,2021-03-03,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,145.0,Bluelytics
ARG,Argentina,2021-03-04,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,144.0,Bluelytics
ARG,Argentina,2021-03-05,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,144.0,Bluelytics
ARG,Argentina,2021-03-08,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,144.0,Bluelytics
ARG,Argentina,2021-03-09,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,144.0,Bluelytics
ARG,Argentina,2021-03-10,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,143.0,Bluelytics
ARG,Argentina,2021-03-11,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,143.0,Bluelytics
ARG,Argentina,2021-03-12,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,142.0,Bluelytics
ARG,Argentina,2021-03-15,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,146.0,Bluelytics
ARG,Argentina,2021-03-16,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,143.0,Bluelytics
ARG,Argentina,2021-03-17,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,144.0,Bluelytics
ARG,Argentina,2021-03-18,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,144.0,Bluelytics
ARG,Argentina,2021-03-19,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,144.0,Bluelytics
ARG,Argentina,2021-03-22,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,143.0,Bluelytics
ARG,Argentina,2021-03-23,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,143.0,Bluelytics
ARG,Argentina,2021-03-24,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,143.0,Bluelytics
ARG,Argentina,2021-03-25,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,143.0,Bluelytics
ARG,Argentina,2021-03-26,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,142.0,Bluelytics
ARG,Argentina,2021-03-29,dolar_blue,bluelytics_blue_sell,Dolar blue Argentina,142.0,Bluelytics
